viewer,title,rating
u172,Men in Black (a.k.a. MIB) (1997),4.0
u172,Monty Python and the Holy Grail (1975),4.5
u172,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.0
u172,Seven (a.k.a. Se7en) (1995),4.0
u172,"Shawshank Redemption, The (1994)",4.0
u172,Star Wars: Episode IV - A New Hope (1977),4.0
u172,Taxi Driver (1976),5.0
u172,"Terminator, The (1984)",4.0
u172,"Truman Show, The (1998)",4.0
u173,American Beauty (1999),4.0
u173,American History X (1998),5.0
u173,Braveheart (1995),5.0
u173,Catch Me If You Can (2002),5.0
u173,Dances with Wolves (1990),5.0
u173,"Departed, The (2006)",4.0
u173,Die Hard (1988),5.0
u173,E.T. the Extra-Terrestrial (1982),4.0
u173,Fight Club (1999),5.0
u173,Forrest Gump (1994),5.0
u173,Full Metal Jacket (1987),5.0
u173,Gladiator (2000),5.0
u173,"Godfather, The (1972)",5.0
u173,"Godfather: Part II, The (1974)",5.0
u173,Good Will Hunting (1997),4.0
u173,Goodfellas (1990),4.5
u173,Inception (2010),5.0
u173,Jurassic Park (1993),4.0
u173,L.A. Confidential (1997),5.0
u173,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0
u173,"Lord of the Rings: The Return of the King, The (2003)",5.0
u173,"Lord of the Rings: The Two Towers, The (2002)",5.0
u173,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),5.0
u173,"Matrix, The (1999)",5.0
u173,Memento (2000),4.0
u173,Ocean's Eleven (2001),4.0
u173,Pulp Fiction (1994),4.5
u173,Saving Private Ryan (1998),4.5
u173,Schindler's List (1993),4.5
u173,Seven (a.k.a. Se7en) (1995),5.0
u173,"Shawshank Redemption, The (1994)",5.0
u173,"Silence of the Lambs, The (1991)",5.0
u173,"Sixth Sense, The (1999)",5.0
u173,Speed (1994),4.0
u173,Star Wars: Episode IV - A New Hope (1977),5.0
u173,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
u173,Star Wars: Episode VI - Return of the Jedi (1983),5.0
u173,Terminator 2: Judgment Day (1991),5.0
u173,"Terminator, The (1984)",4.0
u174,2001: A Space Odyssey (1968),5.0
u174,Alien (1979),5.0
u174,Aliens (1986),5.0
u174,Apocalypse Now (1979),5.0
u174,Blade Runner (1982),5.0
u174,Casablanca (1942),5.0
u174,Die Hard (1988),4.0
u174,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),5.0
u174,Fargo (1996),5.0
u174,Forrest Gump (1994),5.0
u174,"Fugitive, The (1993)",4.0
u174,L.A. Confidential (1997),5.0
u174,"Matrix, The (1999)",4.0
u174,Reservoir Dogs (1992),5.0
u174,Saving Private Ryan (1998),5.0
u174,Schindler's List (1993),5.0
u174,"Silence of the Lambs, The (1991)",5.0
u174,"Sixth Sense, The (1999)",5.0
u174,Star Wars: Episode VI - Return of the Jedi (1983),4.0
u174,Taxi Driver (1976),5.0
u174,"Terminator, The (1984)",4.0
u175,Aladdin (1992),5.0
u175,Back to the Future (1985),5.0
u175,Batman Begins (2005),4.5
u175,"Bourne Identity, The (2002)",4.5
u175,Gladiator (2000),5.0
u175,"Incredibles, The (2004)",4.5
u175,Indiana Jones and the Last Crusade (1989),5.0
u175,"Lion King, The (1994)",4.5
u175,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0
u175,"Lord of the Rings: The Return of the King, The (2003)",5.0
u175,"Lord of the Rings: The Two Towers, The (2002)",5.0
u175,"Matrix, The (1999)",4.5
u175,Men in Black (a.k.a. MIB) (1997),5.0
u175,"Monsters, Inc. (2001)",4.5
u175,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.5
u175,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0
u175,Shrek (2001),4.5
u175,Star Wars: Episode IV - A New Hope (1977),5.0
u175,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
u175,Star Wars: Episode VI - Return of the Jedi (1983),5.0
u175,Terminator 2: Judgment Day (1991),5.0
u175,"Terminator, The (1984)",4.5
u175,"Truman Show, The (1998)",5.0
u176,Aladdin (1992),4.5
u176,American Beauty (1999),4.5
u176,American History X (1998),5.0
u176,Batman Begins (2005),4.0
u176,Beauty and the Beast (1991),5.0
u176,"Departed, The (2006)",5.0
u176,Fight Club (1999),5.0
u176,Forrest Gump (1994),5.0
u176,Goodfellas (1990),4.5
u176,Jurassic Park (1993),4.0
u176,Kill Bill: Vol. 1 (2003),4.5
u176,"Lion King, The (1994)",5.0
u176,Office Space (1999),4.5
u176,Reservoir Dogs (1992),4.0
u176,Seven (a.k.a. Se7en) (1995),4.0
u176,"Shawshank Redemption, The (1994)",5.0
u176,"Sixth Sense, The (1999)",4.5
u176,Toy Story (1995),4.5
u176,"Truman Show, The (1998)",4.0
u176,Willy Wonka & the Chocolate Factory (1971),4.0
u177,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5.0
u177,Beauty and the Beast (1991),4.5
u177,Casablanca (1942),4.5
u177,Fargo (1996),4.5
u177,Finding Nemo (2003),5.0
u177,"Fugitive, The (1993)",4.0
u177,Good Will Hunting (1997),4.0
u177,"Incredibles, The (2004)",4.0
u177,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0
u177,"Lord of the Rings: The Return of the King, The (2003)",5.0
u177,"Lord of the Rings: The Two Towers, The (2002)",5.0
u177,"Monsters, Inc. (2001)",5.0
u177,Monty Python and the Holy Grail (1975),5.0
u177,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.0
u177,"Princess Bride, The (1987)",5.0
u177,Schindler's List (1993),5.0
u177,"Shawshank Redemption, The (1994)",5.0
u177,Shrek (2001),5.0
u177,"Silence of the Lambs, The (1991)",4.5
u177,"Sixth Sense, The (1999)",5.0
u177,Toy Story (1995),4.5
u178,2001: A Space Odyssey (1968),4.0
u178,Alien (1979),4.0
u178,Aliens (1986),4.0
u178,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5.0
u178,American Beauty (1999),4.0
u178,"Beautiful Mind, A (2001)",4.0
u178,Beauty and the Beast (1991),4.0
u178,Blade Runner (1982),4.0
u178,Braveheart (1995),4.5
u178,Casablanca (1942),4.0
u178,Dances with Wolves (1990),4.0
u178,"Dark Knight, The (2008)",4.0
u178,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),4.0
u178,E.T. the Extra-Terrestrial (1982),4.0
u178,Eternal Sunshine of the Spotless Mind (2004),4.5
u178,Fargo (1996),4.5
u178,Fight Club (1999),4.5
u178,Finding Nemo (2003),4.0
u178,Forrest Gump (1994),4.0
u178,"Green Mile, The (1999)",4.0
u178,Inception (2010),4.5
u178,Indiana Jones and the Last Crusade (1989),4.0
u178,Kill Bill: Vol. 1 (2003),5.0
u178,L.A. Confidential (1997),4.5
u178,"Lion King, The (1994)",4.0
u178,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0
u178,"Lord of the Rings: The Return of the King, The (2003)",4.0
u178,"Lord of the Rings: The Two Towers, The (2002)",4.0
u178,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.5
u178,"Matrix, The (1999)",4.0
u178,Memento (2000),4.5
u178,Pulp Fiction (1994),4.0
u178,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
u178,"Shining, The (1980)",4.0
u178,Shrek (2001),4.0
u178,"Silence of the Lambs, The (1991)",4.0
u178,WALL·E (2008),4.0
u179,Alien (1979),5.0
u179,Aliens (1986),5.0
u179,Braveheart (1995),5.0
u179,Die Hard (1988),5.0
u179,Gladiator (2000),5.0
u179,"Godfather, The (1972)",5.0
u179,"Godfather: Part II, The (1974)",5.0
u179,Indiana Jones and the Last Crusade (1989),5.0
u179,"Matrix, The (1999)",5.0
u179,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0
u179,Saving Private Ryan (1998),5.0
u179,Star Wars: Episode IV - A New Hope (1977),5.0
u179,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
u179,Star Wars: Episode VI - Return of the Jedi (1983),4.0
u179,Terminator 2: Judgment Day (1991),5.0
u180,Aladdin (1992),4.0
u180,Apocalypse Now (1979),4.5
u180,Apollo 13 (1995),4.5
u180,"Beautiful Mind, A (2001)",5.0
u180,Catch Me If You Can (2002),5.0
u180,"Dark Knight, The (2008)",5.0
u180,"Departed, The (2006)",5.0
u180,Eternal Sunshine of the Spotless Mind (2004),4.5
u180,Fight Club (1999),5.0
u180,Forrest Gump (1994),4.0
u180,Gladiator (2000),5.0
u180,"Godfather, The (1972)",4.5
u180,Good Will Hunting (1997),5.0
u180,Groundhog Day (1993),4.0
u180,Inception (2010),5.0
u180,Independence Day (a.k.a. ID4) (1996),4.5
u180,Kill Bill: Vol. 1 (2003),5.0
u180,L.A. Confidential (1997),4.5
u180,"Matrix, The (1999)",5.0
u180,Ocean's Eleven (2001),5.0
u180,One Flew Over the Cuckoo's Nest (1975),5.0
u180,Saving Private Ryan (1998),4.5
u180,Schindler's List (1993),4.0
u180,"Shawshank Redemption, The (1994)",5.0
u180,"Sixth Sense, The (1999)",4.5
u180,"Truman Show, The (1998)",4.5
u180,"Usual Suspects, The (1995)",4.0
u181,American Beauty (1999),4.0
u181,American History X (1998),5.0
u181,"Clockwork Orange, A (1971)",4.0
u181,"Dark Knight, The (2008)",4.0
u181,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),4.0
u181,Eternal Sunshine of the Spotless Mind (2004),5.0
u181,Fargo (1996),4.5
u181,Fight Club (1999),4.0
u181,"Godfather, The (1972)",4.0
u181,One Flew Over the Cuckoo's Nest (1975),5.0
u181,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
u181,"Shining, The (1980)",4.0
u181,"Silence of the Lambs, The (1991)",4.0
u181,"Sixth Sense, The (1999)",5.0
u181,Taxi Driver (1976),5.0
u182,2001: A Space Odyssey (1968),4.0
u182,American Beauty (1999),4.0
u182,"Clockwork Orange, A (1971)",4.0
u182,"Departed, The (2006)",4.0
u182,Die Hard (1988),4.5
u182,Fargo (1996),4.0
u182,Forrest Gump (1994),4.0
u182,"Godfather, The (1972)",4.5
u182,"Godfather: Part II, The (1974)",4.0
u182,Goodfellas (1990),5.0
u182,"Green Mile, The (1999)",4.5
u182,"Matrix, The (1999)",4.5
u182,Memento (2000),4.0
u182,One Flew Over the Cuckoo's Nest (1975),4.0
u182,Pulp Fiction (1994),5.0
u182,Reservoir Dogs (1992),4.5
u182,Schindler's List (1993),4.0
u182,"Shawshank Redemption, The (1994)",4.0
u183,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.0
u183,Donnie Darko (2001),4.0
u183,"Incredibles, The (2004)",4.0
u183,"Lion King, The (1994)",4.0
u183,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0
u183,"Lord of the Rings: The Return of the King, The (2003)",5.0
u183,"Lord of the Rings: The Two Towers, The (2002)",5.0
u183,Monty Python and the Holy Grail (1975),4.0
u183,"Princess Bride, The (1987)",4.0
u183,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
u183,Shrek (2001),4.0
u183,"Sixth Sense, The (1999)",4.0
u183,Star Wars: Episode IV - A New Hope (1977),4.0
u183,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
u183,Toy Story (1995),4.0
u183,"Truman Show, The (1998)",4.0
u183,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.0
u184,Apollo 13 (1995),4.0
u184,Beauty and the Beast (1991),4.0
u184,Braveheart (1995),5.0
u184,Forrest Gump (1994),5.0
u184,"Fugitive, The (1993)",5.0
u184,Jurassic Park (1993),4.0
u184,"Lion King, The (1994)",4.0
u184,Pulp Fiction (1994),5.0
u184,Schindler's List (1993),5.0
u184,Seven (a.k.a. Se7en) (1995),5.0
u184,"Shawshank Redemption, The (1994)",5.0
u184,"Silence of the Lambs, The (1991)",5.0
u184,Speed (1994),4.0
u184,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),5.0
u184,"Usual Suspects, The (1995)",5.0
u185,Aladdin (1992),4.0
u185,Alien (1979),4.0
u185,Aliens (1986),5.0
u185,American Beauty (1999),4.0
u185,Apollo 13 (1995),4.0
u185,Babe (1995),4.0
u185,Back to the Future (1985),5.0
u185,"Beautiful Mind, A (2001)",4.0
u185,Beauty and the Beast (1991),4.0
u185,Die Hard (1988),4.0
u185,E.T. the Extra-Terrestrial (1982),4.5
u185,Fargo (1996),4.0
u185,Finding Nemo (2003),4.0
u185,Forrest Gump (1994),4.0
u185,"Fugitive, The (1993)",4.0
u185,Good Will Hunting (1997),4.0
u185,Goodfellas (1990),4.5
u185,Groundhog Day (1993),4.0
u185,Inception (2010),4.0
u185,Indiana Jones and the Last Crusade (1989),4.0
u185,Jurassic Park (1993),4.5
u185,L.A. Confidential (1997),4.0
u185,"Lion King, The (1994)",4.0
u185,"Matrix, The (1999)",4.0
u185,Mission: Impossible (1996),4.0
u185,Monty Python and the Holy Grail (1975),4.0
u185,One Flew Over the Cuckoo's Nest (1975),4.0
u185,"Princess Bride, The (1987)",5.0
u185,Pulp Fiction (1994),4.0
u185,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0
u185,Reservoir Dogs (1992),4.0
u185,Saving Private Ryan (1998),4.0
u185,Seven (a.k.a. Se7en) (1995),4.0
u185,"Shining, The (1980)",4.0
u185,Shrek (2001),4.0
u185,"Silence of the Lambs, The (1991)",5.0
u185,"Sixth Sense, The (1999)",4.0
u185,Star Wars: Episode IV - A New Hope (1977),5.0
u185,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
u185,Star Wars: Episode VI - Return of the Jedi (1983),4.0
u185,Terminator 2: Judgment Day (1991),4.0
u185,"Terminator, The (1984)",4.0
u185,Toy Story (1995),4.0
u185,"Truman Show, The (1998)",4.0
u186,Alien (1979),5.0
u186,Aliens (1986),5.0
u186,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5.0
u186,Back to the Future (1985),5.0
u186,"Beautiful Mind, A (2001)",4.0
u186,Blade Runner (1982),5.0
u186,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),5.0
u186,"Green Mile, The (1999)",4.0
u186,Groundhog Day (1993),5.0
u186,"Incredibles, The (2004)",4.0
u186,Indiana Jones and the Last Crusade (1989),4.0
u186,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0
u186,"Lord of the Rings: The Return of the King, The (2003)",4.0
u186,"Matrix, The (1999)",5.0
u186,Men in Black (a.k.a. MIB) (1997),5.0
u186,"Monsters, Inc. (2001)",4.0
u186,Monty Python and the Holy Grail (1975),5.0
u186,Office Space (1999),4.0
u186,"Princess Bride, The (1987)",5.0
u186,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0
u186,"Shawshank Redemption, The (1994)",5.0
u186,Shrek (2001),4.0
u186,Terminator 2: Judgment Day (1991),4.5
u186,"Terminator, The (1984)",4.0
u186,"Truman Show, The (1998)",4.5
u186,WALL·E (2008),4.5
u187,Aladdin (1992),4.0
u187,Alien (1979),5.0
u187,Aliens (1986),4.5
u187,American Beauty (1999),5.0
u187,American History X (1998),4.5
u187,Back to the Future (1985),5.0
u187,Batman Begins (2005),4.0
u187,Braveheart (1995),4.0
u187,"Dark Knight, The (2008)",5.0
u187,"Departed, The (2006)",5.0
u187,Die Hard (1988),4.0
u187,Donnie Darko (2001),4.0
u187,Eternal Sunshine of the Spotless Mind (2004),4.0
u187,Fight Club (1999),4.0
u187,Gladiator (2000),4.0
u187,"Godfather, The (1972)",4.5
u187,"Godfather: Part II, The (1974)",4.0
u187,Good Will Hunting (1997),4.5
u187,Groundhog Day (1993),4.5
u187,Inception (2010),5.0
u187,Indiana Jones and the Last Crusade (1989),4.5
u187,"Matrix, The (1999)",4.0
u187,Men in Black (a.k.a. MIB) (1997),4.0
u187,Monty Python and the Holy Grail (1975),4.5
u187,Ocean's Eleven (2001),4.5
u187,Office Space (1999),4.5
u187,One Flew Over the Cuckoo's Nest (1975),4.0
u187,Pirates of the Caribbean: The Curse of the Black Pearl (2003),5.0
u187,"Princess Bride, The (1987)",4.5
u187,Pulp Fiction (1994),5.0
u187,Reservoir Dogs (1992),4.0
u187,Saving Private Ryan (1998),5.0
u187,"Shawshank Redemption, The (1994)",5.0
u187,Star Wars: Episode IV - A New Hope (1977),5.0
u187,Star Wars: Episode V - The Empire Strikes Back (1980),4.5
u187,Star Wars: Episode VI - Return of the Jedi (1983),4.0
u187,Trainspotting (1996),4.0
u187,"Usual Suspects, The (1995)",4.5
u188,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5.0
u188,"Beautiful Mind, A (2001)",5.0
u188,Catch Me If You Can (2002),5.0
u188,"Dark Knight, The (2008)",5.0
u188,Eternal Sunshine of the Spotless Mind (2004),5.0
u188,Fight Club (1999),4.5
u188,Forrest Gump (1994),4.5
u188,Gladiator (2000),5.0
u188,Good Will Hunting (1997),5.0
u188,"Green Mile, The (1999)",5.0
u188,"Lion King, The (1994)",5.0
u188,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0
u188,"Lord of the Rings: The Return of the King, The (2003)",5.0
u188,"Lord of the Rings: The Two Towers, The (2002)",5.0
u188,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),5.0
u188,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.5
u188,Schindler's List (1993),4.5
u188,"Shawshank Redemption, The (1994)",5.0
u189,2001: A Space Odyssey (1968),4.0
u189,Aladdin (1992),4.0
u189,Aliens (1986),5.0
u189,Apocalypse Now (1979),4.0
u189,Apollo 13 (1995),5.0
u189,Back to the Future (1985),5.0
u189,Blade Runner (1982),5.0
u189,"Fugitive, The (1993)",5.0
u189,Indiana Jones and the Last Crusade (1989),5.0
u189,Jurassic Park (1993),4.0
u189,Monty Python and the Holy Grail (1975),5.0
u189,"Princess Bride, The (1987)",5.0
u189,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0
u189,Seven (a.k.a. Se7en) (1995),5.0
u189,"Silence of the Lambs, The (1991)",4.0
u189,Speed (1994),5.0
u189,Star Wars: Episode IV - A New Hope (1977),5.0
u189,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
u189,Terminator 2: Judgment Day (1991),5.0
u189,"Terminator, The (1984)",4.0
u189,Toy Story (1995),4.0
u189,True Lies (1994),4.0
u190,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.5
u190,American Beauty (1999),4.0
u190,Apollo 13 (1995),4.0
u190,Back to the Future (1985),4.0
u190,"Dark Knight, The (2008)",4.0
u190,Die Hard (1988),4.5
u190,Donnie Darko (2001),4.0
u190,Fargo (1996),4.5
u190,Finding Nemo (2003),4.5
u190,Forrest Gump (1994),4.0
u190,Groundhog Day (1993),4.0
u190,Inception (2010),4.0
u190,Jurassic Park (1993),4.0
u190,Kill Bill: Vol. 1 (2003),4.5
u190,"Lion King, The (1994)",4.0
u190,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.0
u190,"Matrix, The (1999)",4.0
u190,Memento (2000),4.0
u190,Monty Python and the Holy Grail (1975),4.5
u190,Ocean's Eleven (2001),4.5
u190,Office Space (1999),4.5
u190,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.5
u190,"Princess Bride, The (1987)",4.5
u190,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
u190,Schindler's List (1993),4.0
u190,"Shawshank Redemption, The (1994)",4.5
u190,Star Wars: Episode IV - A New Hope (1977),4.0
u190,Star Wars: Episode V - The Empire Strikes Back (1980),4.5
u190,Star Wars: Episode VI - Return of the Jedi (1983),4.0
u190,Toy Story (1995),4.0
u190,True Lies (1994),4.5
u190,"Truman Show, The (1998)",4.5
u190,"Usual Suspects, The (1995)",4.5
u191,Aladdin (1992),5.0
u191,Alien (1979),5.0
u191,Babe (1995),5.0
u191,Back to the Future (1985),4.0
u191,Beauty and the Beast (1991),5.0
u191,Casablanca (1942),4.0
u191,Dances with Wolves (1990),5.0
u191,E.T. the Extra-Terrestrial (1982),5.0
u191,"Green Mile, The (1999)",5.0
u191,Independence Day (a.k.a. ID4) (1996),4.0
u191,Indiana Jones and the Last Crusade (1989),4.0
u191,Jurassic Park (1993),5.0
u191,"Lion King, The (1994)",4.0
u191,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0
u191,"Shining, The (1980)",5.0
u191,"Silence of the Lambs, The (1991)",5.0
u191,Star Wars: Episode IV - A New Hope (1977),5.0
u191,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
u191,Star Wars: Episode VI - Return of the Jedi (1983),5.0
u191,Willy Wonka & the Chocolate Factory (1971),5.0
u192,American History X (1998),4.5
u192,Apollo 13 (1995),4.0
u192,Batman Begins (2005),4.5
u192,"Beautiful Mind, A (2001)",4.5
u192,"Bourne Identity, The (2002)",5.0
u192,Braveheart (1995),5.0
u192,"Dark Knight, The (2008)",5.0
u192,"Departed, The (2006)",4.5
u192,Die Hard (1988),5.0
u192,Forrest Gump (1994),5.0
u192,"Fugitive, The (1993)",4.0
u192,Full Metal Jacket (1987),4.0
u192,Gladiator (2000),5.0
u192,Good Will Hunting (1997),5.0
u192,Goodfellas (1990),4.0
u192,"Matrix, The (1999)",5.0
u192,Pulp Fiction (1994),4.0
u192,"Silence of the Lambs, The (1991)",4.0
u192,Terminator 2: Judgment Day (1991),4.0
u192,"Terminator, The (1984)",4.0
u192,Trainspotting (1996),4.0
u193,Alien (1979),5.0
u193,Aliens (1986),5.0
u193,American Beauty (1999),4.0
u193,American History X (1998),4.0
u193,Braveheart (1995),5.0
u193,Fargo (1996),4.0
u193,Fight Club (1999),5.0
u193,"Fugitive, The (1993)",5.0
u193,"Godfather, The (1972)",5.0
u193,Goodfellas (1990),5.0
u193,"Green Mile, The (1999)",5.0
u193,Indiana Jones and the Last Crusade (1989),5.0
u193,Jurassic Park (1993),4.0
u193,"Matrix, The (1999)",5.0
u193,Men in Black (a.k.a. MIB) (1997),5.0
u193,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
u193,Saving Private Ryan (1998),5.0
u193,Schindler's List (1993),5.0
u193,"Shawshank Redemption, The (1994)",4.0
u193,"Silence of the Lambs, The (1991)",4.0
u193,Taxi Driver (1976),4.0
u193,Terminator 2: Judgment Day (1991),4.0
u193,"Terminator, The (1984)",4.0
u194,Aladdin (1992),4.5
u194,American History X (1998),4.0
u194,Babe (1995),4.0
u194,Back to the Future (1985),5.0
u194,"Beautiful Mind, A (2001)",4.0
u194,"Bourne Identity, The (2002)",4.5
u194,Die Hard (1988),4.5
u194,E.T. the Extra-Terrestrial (1982),4.0
u194,Finding Nemo (2003),4.0
u194,Forrest Gump (1994),4.5
u194,Gladiator (2000),4.5
u194,Inception (2010),4.5
u194,"Incredibles, The (2004)",4.0
u194,Independence Day (a.k.a. ID4) (1996),4.5
u194,Indiana Jones and the Last Crusade (1989),4.5
u194,Jurassic Park (1993),4.5
u194,Kill Bill: Vol. 1 (2003),4.5
u194,"Lion King, The (1994)",4.0
u194,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0
u194,"Lord of the Rings: The Return of the King, The (2003)",4.5
u194,"Lord of the Rings: The Two Towers, The (2002)",4.0
u194,"Matrix, The (1999)",4.0
u194,Men in Black (a.k.a. MIB) (1997),4.0
u194,"Monsters, Inc. (2001)",4.0
u194,Ocean's Eleven (2001),4.0
u194,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.5
u194,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
u194,Saving Private Ryan (1998),4.5
u194,Seven (a.k.a. Se7en) (1995),4.0
u194,Shrek (2001),4.5
u194,"Silence of the Lambs, The (1991)",4.0
u194,"Sixth Sense, The (1999)",4.0
u194,Star Wars: Episode IV - A New Hope (1977),4.5
u194,Star Wars: Episode V - The Empire Strikes Back (1980),4.5
u194,Star Wars: Episode VI - Return of the Jedi (1983),4.5
u194,Toy Story (1995),4.0
u194,"Truman Show, The (1998)",5.0
u195,2001: A Space Odyssey (1968),4.0
u195,Aliens (1986),4.0
u195,American Beauty (1999),4.5
u195,American History X (1998),4.0
u195,"Beautiful Mind, A (2001)",4.5
u195,"Bourne Identity, The (2002)",4.0
u195,Catch Me If You Can (2002),4.5
u195,"Clockwork Orange, A (1971)",4.0
u195,E.T. the Extra-Terrestrial (1982),4.0
u195,Eternal Sunshine of the Spotless Mind (2004),4.0
u195,Fight Club (1999),5.0
u195,Finding Nemo (2003),4.5
u195,Forrest Gump (1994),5.0
u195,"Lion King, The (1994)",5.0
u195,"Matrix, The (1999)",5.0
u195,Memento (2000),5.0
u195,Ocean's Eleven (2001),5.0
u195,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.0
u195,Seven (a.k.a. Se7en) (1995),5.0
u195,"Shawshank Redemption, The (1994)",5.0
u195,Shrek (2001),5.0
u195,Willy Wonka & the Chocolate Factory (1971),5.0
u196,Aladdin (1992),5.0
u196,American Beauty (1999),5.0
u196,Back to the Future (1985),5.0
u196,Batman Begins (2005),5.0
u196,Beauty and the Beast (1991),5.0
u196,Catch Me If You Can (2002),5.0
u196,Die Hard (1988),5.0
u196,Eternal Sunshine of the Spotless Mind (2004),5.0
u196,Fight Club (1999),5.0
u196,Finding Nemo (2003),5.0
u196,Groundhog Day (1993),5.0
u196,"Lion King, The (1994)",5.0
u196,"Matrix, The (1999)",5.0
u196,Memento (2000),5.0
u196,Men in Black (a.k.a. MIB) (1997),5.0
u196,"Monsters, Inc. (2001)",5.0
u196,"Sixth Sense, The (1999)",5.0
u196,Speed (1994),5.0
u196,True Lies (1994),5.0
u196,WALL·E (2008),5.0
u197,Back to the Future (1985),4.0
u197,"Bourne Identity, The (2002)",4.5
u197,Catch Me If You Can (2002),4.0
u197,Die Hard (1988),4.5
u197,Fight Club (1999),4.5
u197,Finding Nemo (2003),4.0
u197,Forrest Gump (1994),4.5
u197,Good Will Hunting (1997),4.5
u197,"Green Mile, The (1999)",4.0
u197,Inception (2010),4.0
u197,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.5
u197,"Matrix, The (1999)",4.0
u197,Mission: Impossible (1996),4.0
u197,Saving Private Ryan (1998),4.5
u197,Seven (a.k.a. Se7en) (1995),4.5
u197,"Shawshank Redemption, The (1994)",4.0
u197,Shrek (2001),4.0
u197,"Silence of the Lambs, The (1991)",4.5
u197,"Sixth Sense, The (1999)",4.0
u197,Speed (1994),4.0
u197,Terminator 2: Judgment Day (1991),4.0
u197,WALL·E (2008),4.5
u198,Apocalypse Now (1979),4.0
u198,"Beautiful Mind, A (2001)",4.0
u198,Blade Runner (1982),5.0
u198,Donnie Darko (2001),5.0
u198,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),4.0
u198,Eternal Sunshine of the Spotless Mind (2004),4.0
u198,Fight Club (1999),4.5
u198,Finding Nemo (2003),4.5
u198,Forrest Gump (1994),4.0
u198,Full Metal Jacket (1987),4.0
u198,Good Will Hunting (1997),4.0
u198,L.A. Confidential (1997),4.5
u198,"Lord of the Rings: The Return of the King, The (2003)",5.0
u198,"Matrix, The (1999)",4.5
u198,Monty Python and the Holy Grail (1975),5.0
u198,Office Space (1999),5.0
u198,One Flew Over the Cuckoo's Nest (1975),4.0
u198,Pulp Fiction (1994),4.0
u198,Schindler's List (1993),4.0
u198,"Sixth Sense, The (1999)",4.0
u198,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
u198,Willy Wonka & the Chocolate Factory (1971),4.5
u199,American Beauty (1999),5.0
